News	Subjectivity	Polarity	Analysis
['The leader of one of the worst-hit countries on the planet has made extraordinary comments suggesting China created COVID-19.', 'Bolsonaro’s deadly leadership decisions have fuelled the out-of-control coronavirus crisis unfolding in Brazil.', 'Brazil’s President is in hot water over comments he made about China’s part in the coronavirus pandemic. Picture: AFPSource:AFP', 'Brazilian President Jair Bolsonaro has thrown out the rule book for dealing with China.', 'The far-right leader, who many have likened to former US president Donald Trump, calls it how he sees it – even if what he sees is, frankly, a bit out there.', 'On Wednesday, he continued his assault on Beijing with some wild claims about the origins of COVID-19 – a virus which has so far killed more than 400,000 people in Brazil and infected more than 14 million.', 'He said coronavirus may have been made in a laboratory to wage “biological warfare”.', '“It’s a new virus. Nobody knows whether it was born in a laboratory or because a human ate some animal they shouldn’t have,” Mr Bolsonaro said.', '“But the military knows all about chemical, biological and radiological warfare. Could we be fighting a new war? I wonder. Which country’s GDP has grown the most?”', 'He did not name China, but the country where the pandemic began was the only G20 economy to grow last year, notching a 2.3 per cent expansion.', 'RELATED: Brazil buries dead in street as cemeteries run out of space', 'University students queuing to receive the China National Biotec Group (CNBG) vaccine at a university in Wuhan, in China’s central Hubei province. Picture: AFPSource:AFP', 'Brazil’s GDP shrank 4.1 per cent and the United States’ GDP fell 3.5 per cent.', 'Mr Bolsonaro and his inner circle have a history of inflammatory comments on China that have sometimes aggravated relations with Brazil’s biggest trading partner.', 'In March, the President replaced former foreign minister Ernesto Araujo, who had denounced “Maoist China” and its plan for “world domination” with career diplomat Carlos Franca.', 'The move was widely seen as aimed at mending ties.', 'Bolsonaro’s comments not well received', 'But the theory that COVID-19 emerged in a virology lab in the city of Wuhan is a touchy subject for China which strongly denies the allegation.', 'A World Health Organisation report concluded in March that it was “extremely unlikely” the virus originated in a lab. However, WHO experts said they had encountered difficulties accessing raw data when they visited Wuhan.', 'Mr Bolsonaro’s comments were not received well inside Brazil. As CNN reported, Senator Omar Aziz, who is the president of the Parliamentary Commission of Inquiry, said the inflammatory words were likely to complicate things further with China.', 'RELATED: Brazilian strain kills more young people', 'Brazilian President Jair Bolsonaro suggested COVID-19 was developed in a Chinese lab. Picture: Evaristo Sa/AFPSource:AFP', '“Today was bad, you see, and it calls for chemical warfare and such,” he said.', 'Experts have written at length about the strained relationship between Brazil and China.', 'Washington-based think tank the Brookings Institution published an article last year detailing how Mr Bolsonaro’s strategy with China differed from that of previous leaders.', '“Brazil is China’s most important economic and political partner in South America, as well as a key participant in the Brazil, Russia, India, China, and South Africa (BRICS) grouping of emerging powers that China increasingly leads,” the article reads.', '“When it comes to global aspirations, China and Brazil have historically been in sync on their critiques of the liberal international order, if not on their preferred remedies.', '“Since President Jair Bolsonaro assumed office in January 2019, this historical pattern has been up-ended. Bolsonaro and his foreign policy team have adopted a strongly pro-US (specifically pro-president Donald Trump) agenda internationally, including engaging in frequent critiques of China.', 'RELATED: WHO figures show no sign of pandemic abating', 'Chinese President Xi Jinping. Picture: Andrea Verdelli/Getty ImagesSource:Getty Images', 'RELATED: Minister caught up in COVID scare at G7', '“Domestically, the partnership with China has been controversial with some sectors. Specifically, the partnership is criticised by the Brazilian manufacturing sector, which faces strong competition from Chinese products and lacks reciprocal access to Chinese market, and by nationalist-populist voters who support Bolsonaro.', '“Agricultural export interests, by contrast, favour a strong relationship with Beijing because China is a major market for their products.”', 'China hits back at Brazil over criticism', 'The article highlighted how China had hit back at Brazil over its ongoing criticism.', '“While initially restrained in response to criticism from the Bolsonaro administration, Chinese diplomats have struck back in 2020 in interviews and op-eds with local media. This confrontational dynamic is a marked departure from the historical trend in Brazil-China relations, which has trended toward deeper economic and political relations.', '“China has a long-term interest in a close diplomatic relationship with Brazil, important both for its strategy in Latin America and maximising its global leadership. Beijing is unlikely to want this tension to become the ‘new normal’ in its relations with Brazil.', '“In the face of the COVID-19 pandemic, the Bolsonaro administration has steered an erratic course between conciliatory rhetoric, seeking Chinese assistance against the novel coronavirus, and further criticism. Despite the preferences of its current foreign policy team, Brazil has important long-term strategic interests in maintaining a working partnership with China.”', 'China has not responded well to criticism from any country of its handling of the coronavirus pandemic. Australia’s calls for an independent inquiry into the origins of the virus have led to an all-time low for Australia-China relations.', '– with AFP', 'A NOTE ABOUT RELEVANT ADVERTISING: We collect information about the content (including ads) you use across this site and use it to make both advertising and content more relevant to you on our network and other sites. Find out more about our policy and your choices, including how to opt-out.', 'Nationwide News Pty Limited Copyright © 2021. All times AEST (GMT +10).', 'Powered by WordPress.com VIP']	0.37263405093075425	0.07970029055193892	Positive
['A coastal town in Japan that received millions in COVID-19 relief money has spent a huge chunk of it on this statue of a giant pink squid.', 'A coastal town in Japan is trying to drum up tourism by installing a sculpture of a giant pink squid, with money coming from a pandemic relief fund.', 'The statue cost $296,000, with money taken from pandemic relief funding. Picture: The TonarinopotiSource:YouTube', 'A coastal town in Japan has dropped a reported 25 million yen – about $296,000 – on a massive sculpture of a pink squid, using money designated for coronavirus pandemic relief, in a bold bid to boost tourism.', 'Construction began in October on the giant squid, which is 13m-long, 9m-wide and 4m-high, and has been installed in a prominent position close to the waterfront in Noto, in the Ishikawa prefecture on Japan’s central-western coast.', 'The squid statue in all its glory. Picture: The TonarinopotiSource:YouTube', 'RELATED: Depressing destination in Chinese ‘tour’', 'Officials in Noto claim that their investment in the structure will help drum up tourism in the cash-strapped fishing town, where squid is a local delicacy.', 'Although Japan is currently battling another spike of COVID-19, declaring a state of emergency just last month, Noto says its case rate has been low throughout the pandemic. Regardless, their tourism industry has taken a big hit.', 'The peninsula city received a total of 800 million yen ($A9.5 million) in emergency economic relief funds though government grants – money which could be used for anything, not just coronavirus-related efforts.', 'The statue cost $296,000, with money taken from pandemic relief funding. Picture: The TonarinopotiSource:YouTube', 'Nevertheless, some are criticising Noto’s administration for spending so much on the bizarre monument – especially as COVID-19 continues to ravage communities throughout Japan and around the world.', 'So far there have been nearly 530,000 COVID-19 cases in the country, resulting in the deaths of more than 10,293 people, according to Japan’s Ministry of Health, Labour and Welfare, out of a total population of 126.3 million.', 'This article originally appeared on the New York Post and was reproduced with permission', 'A NOTE ABOUT RELEVANT ADVERTISING: We collect information about the content (including ads) you use across this site and use it to make both advertising and content more relevant to you on our network and other sites. Find out more about our policy and your choices, including how to opt-out.', 'Nationwide News Pty Limited Copyright © 2021. All times AEST (GMT +10).', 'Powered by WordPress.com VIP']	0.5459926647426646	0.10689634439634438	Positive
['Authors of the research said it showed real-world proof that the pandemic could be ended by rapid, global vaccination programmes', 'Authors of the research said it showed real-world proof that the pandemic could be ended by rapid, global vaccination programmesSource:AFP', 'The largest real-world study yet of the Pfizer/BioNTec vaccine &nbsp;on Thursday confirmed that the jab provided more than 95 percent protection against Covid-19, but found that the level dropped significantly when people received just one of the two prescribed doses.', 'Before Thursday, the largest real-world study of the Pfizer/BioNTec vaccine, also in Israel, was nearly five times smaller, involving 1.2 million people.', 'A NOTE ABOUT RELEVANT ADVERTISING: We collect information about the content (including ads) you use across this site and use it to make both advertising and content more relevant to you on our network and other sites. Find out more about our policy and your choices, including how to opt-out.', 'Nationwide News Pty Limited Copyright © 2021. All times AEST (GMT +10).', 'Powered by WordPress.com VIP']	0.5071428571428572	0.22912087912087908	Positive
['One of NSW Premier Gladys Berejiklian’s top ministers has been forced to isolate after dining at the same restaurant as a positive COVID case.', 'The data is coming in for vaccine side effects Aussies are experiencing, so how serious are they?', 'The NSW Treasurer has been forced to self-isolate after learning he is a close contact of a positive COVID-19 case. Picture: NCA NewsWire/Christian GillesSource:News Corp Australia', 'The NSW Treasurer has been forced to self-isolate after learning he is a close contact of a positive COVID-19 case.', 'Dominic Perrottet returned a negative COVID-19 test but remained in isolation nonetheless, following his government’s guidelines.', 'Mr Perrottet dined at the same restaurant as a man in his 50s who tested positive for COVID-19 on Wednesday.', 'They both visited the District Brasserie in Sydney’s CBD on Friday around lunchtime, though they were there separately.', 'Mr Perrottet told The Daily Telegraph that he was there for a cup of coffee with a friend.', 'He told the newspaper that he tried to check in using a QR code but realised later the scan hadn’t worked.', '“We both scanned the QR code and I believed I’d completed the check-in, though it didn’t register,” he said.', 'NSW Treasurer Dominic Perrottet alongside Premier Gladys Berejiklian. Picture: Dylan RobinsonSource:News Corp Australia', '“My friend notified me yesterday evening after seeing the public health advice, and I immediately completed a test and went into isolation. This was before either of us were contacted by NSW Health.”', 'Mr Perrottet was pictured on Monday alongside NSW Attorney-General Mark Speakman and Planning Minister Rob Stokes at a funeral service in Manly.', 'The memorial for former premier Mike Baird‘s mother Judy was also attended by Prime Minister Scott Morrison, NSW Premier Gladys Berejiklian and Health Minister Brad Hazzard.', 'The latter two stood together at a press conference on Wednesday and announced the new community case.', 'The other funeral attendees would not be considered close contacts because unlike the Treasurer, they have not been physically close to an infected person.', 'NSW Treasurer Dominic Perrottet has been forced to self-isolate after learning he is a close contact of a positive COVID-19 case. Picture: NCA NewsWire/Christian GillesSource:News Corp Australia', 'The eastern suburbs man who tested positive on Wednesday morning attended several venues since April 30, the believed start date of his infectious period.', 'The man was at the District Brasserie at 2 Chifley Square between 11am and noon that day.', 'He also visited other venues across Sydney.', 'Because the man has no links to overseas travel, quarantine or health work, officials are so far stumped as to how he became infected.', 'Mr Perrottet, who has been treasurer since 2017, lives in his Epping electorate with his wife and six children.', 'He will continue to self-isolate for 14 days starting last Friday.', 'A NOTE ABOUT RELEVANT ADVERTISING: We collect information about the content (including ads) you use across this site and use it to make both advertising and content more relevant to you on our network and other sites. Find out more about our policy and your choices, including how to opt-out.', 'Nationwide News Pty Limited Copyright © 2021. All times AEST (GMT +10).', 'Powered by WordPress.com VIP']	0.33965677179962894	0.046292517006802716	Positive
['Foreign ministers from the world’s leading economies, including Marise Payne, have gathered in London this week for in person talks for the first time in two years.\n\nCOVID has managed to make its mark on the final day as members of the Indian delegate were forced to isolate after two tested positive for the virus. \n\nBritish Foreign Secretary Dominic Raab was forced to defend the face to face meeting and said the safety measures put in place negated “any conceivable risk” of COVID-19.', 'A NOTE ABOUT RELEVANT ADVERTISING: We collect information about the content (including ads) you use across this site and use it to make both advertising and content more relevant to you on our network and other sites. Find out more about our policy and your choices, including how to opt-out.', 'Nationwide News Pty Limited Copyright © 2021. All times AEST (GMT +10).', 'Powered by WordPress.com VIP']	0.43904607297464443	0.09506029684601114	Positive
['The Sydney Roosters NRL team will undergo COVID-19 testing – along with coaching staff and some admin staff – after a café they regularly frequent in the Moore Park region was listed on the NSW Health site as a possible exposure site. \n\nThe venue is one of several on high alert after a Sydney man in his 50s, who tested positive on Wednesday, visited several locations while highly infectious.', 'A NOTE ABOUT RELEVANT ADVERTISING: We collect information about the content (including ads) you use across this site and use it to make both advertising and content more relevant to you on our network and other sites. Find out more about our policy and your choices, including how to opt-out.', 'Nationwide News Pty Limited Copyright © 2021. All times AEST (GMT +10).', 'Powered by WordPress.com VIP']	0.4802547452547453	0.17314185814185812	Positive
"[""The International Federation of Pharmaceutical Manufacturers and Associations expressed disappointment Wednesday at the United States' decision to support a global waiver on patent protections for Covid-19 vaccines."", ""The International Federation of Pharmaceutical Manufacturers and Associations expressed disappointment Wednesday at the United States' decision to support a global waiver on patent protections for Covid-19 vaccines."", '""As we have consistently stated, a waiver is the simple but the wrong answer to what is a complex problem,"" the lobby group said in a statement, describing the US move as ""disappointing"". vog/kjl/ft', 'A NOTE ABOUT RELEVANT ADVERTISING: We collect information about the content (including ads) you use across this site and use it to make both advertising and content more relevant to you on our network and other sites. Find out more about our policy and your choices, including how to opt-out.', 'Nationwide News Pty Limited Copyright © 2021. All times AEST (GMT +10).', 'Powered by WordPress.com VIP']"	0.39558823529411774	-0.043907563025210095	Negative
['An Aussie politician has been caught up in a COVID-19 scare at an international summit in London, where diplomats took aim at China.', 'UK Foreign Minister Dominic Raab meets his Australian counterpart Marise Payne ahead of the second day of G7 meetings.', 'A COVID-19 scare has rocked G7 talks in London. Picture: Denis Charlet / AFPSource:AFP', 'Foreign Minister Marise Payne has been caught up in a COVID-19 scare after two positive cases forced an Indian delegation into self-isolation during an international summit in London.', 'Ms Payne led an Australian delegation invited as a guest, alongside India, to G7 talks in London, where international leaders took aim at China over human rights abuses in Xinjiang.', 'But Indian External Affairs Minister Subrahmanyam Jaishankar on Wednesday revealed he had been exposed to possible COVID-19 cases and would not meet with fellow leaders in person.', '“As a measure of abundant caution and also out of consideration for others, I decided to conduct my engagements in the virtual mode. That will be the case with the G7 Meeting today as well,” he tweeted.', 'Mr Jaishankar instead met with Ms Payne via videolink, saying the pair agreed to “further strengthen our many convergences” in the Indo-Pacific.', 'RELATED: Australia limits arrivals from India over escalating COVID-19 outbreak', 'Marise Payne has been caught up in a COVID-19 scare at the G7 in London. Picture: Hannah McKay / Getty ImagesSource:Getty Images', 'The Indian delegation was forced to attend the talks via videolink after two positive cases. Picture: Nicklas Hallen / AFPSource:AFP', 'The summit had been touted as a major resumption of in-person diplomacy more than a year since the pandemic began.', 'But as India grapples the world’s worst COVID-19 outbreak, including more than 400,000 cases on Friday, UK Prime Minister Boris Johnson was forced to deny claims hosting the talks was premature.', '“It’s very important to try to continue as much business as you as you can as a government,” he said.', '“We have a very important relationship with India, with our G7 partners. As I understand it, what’s happened is that the individuals concerned are all, they’re all isolating now.”', 'Mr Johnson confirmed he would meet with India’s delegation via Zoom.', 'UK Foreign Secretary Dominic Raab said measures, including daily testing of diplomats, had been imposed to ensure the summit was safe to proceed.', '“Immediately (when) we saw those tests, they were in twice into self-isolation,” he said.', '“(The measures) are working very effectively to isolate any conceivable potential risk in this case.”', 'Ms Payne was present as in-person talks went ahead without the Indian delegation, with diplomats separated by glass panels.', 'UK Prime Minister Boris Johnson denies hosting the talks in-person was premature. Picture: Hannah McKay / AFPSource:AFP', 'The G7 also took aim at China over abuses in Xinjiang, Hong Kong and Tibet. Picture: Nicolas Asfouri / AFPSource:AFP', 'The Group of Seven took aim at China over crackdowns on pro-democracy movements in Hong Kong and Tibet and human rights abuses of the Muslim Uyghur minority in Xinjiang.', '“We continue to be deeply concerned about human rights violations and abuses in Xinjiang … especially the targeting of Uyghurs,” it said in a statement released shortly after the talks', '“We strongly support independent and unfettered access to Xinjiang to investigate the situation on the ground.”', 'Beijing and Canberra have been locked in an escalating trade stoush for more than a year, seemingly prompted by Australia’s call for an independent inquiry into the origins of COVID-19 last April.', 'China has slapped a range of sanctions on Australian products, but the G7 pledged to resist Beijing’s “coercive” behaviour.', '“We will work collectively to foster global economic resilience in the face of arbitrary, coercive economic policies and practices,” it said.', '“We urge China to assume and fulfil obligations and responsibilities commensurate with its global economic role.”', 'The summit also focused on security in the Indo-Pacific, a fraught topic as China takes an increasingly assertive stance in the region.', 'The UK last week dispatched a massive naval fleet to the Indo-Pacific, while Australian politicians and public servants have raised the prospect of war in the region.', 'US President Joe Biden has also framed US-China relations as a battle “to win the 21st century”.', 'After her visit to Europe, Ms Payne will travel to Washington to meet representatives of the Biden administration.', 'A NOTE ABOUT RELEVANT ADVERTISING: We collect information about the content (including ads) you use across this site and use it to make both advertising and content more relevant to you on our network and other sites. Find out more about our policy and your choices, including how to opt-out.', 'Nationwide News Pty Limited Copyright © 2021. All times AEST (GMT +10).', 'Powered by WordPress.com VIP']	0.36901718073593065	0.11248359713203465	Positive
['Canada has become the first country to authorise Pfizer’s COVID-19 vaccine for children as young as 12 - with the dose previously only approved for those 16 and older.\n\nAccording to the country’s health minister, one fifth of all COVID cases in Canada have occurred in children and teenagers. \n\nAmerica’s drug regulator is also poised to authorise the vaccine for those aged 12 to 15 by next week.', 'A NOTE ABOUT RELEVANT ADVERTISING: We collect information about the content (including ads) you use across this site and use it to make both advertising and content more relevant to you on our network and other sites. Find out more about our policy and your choices, including how to opt-out.', 'Nationwide News Pty Limited Copyright © 2021. All times AEST (GMT +10).', 'Powered by WordPress.com VIP']	0.4955627705627706	0.1685064935064935	Positive
['White House Infectious Diseases Expert Dr Anthony Fauci says the United States never gave serious consideration to stopping Americans coming back home from India as the country battles a severe second wave of COVID-19. \n\n“It’s very difficult to do that according to our own laws and our own tradition to ever prevent American citizens from coming back into the country so I don’t think that was ever a consideration,” he told Sky News. \n\n “You’re obligated to receive your own citizens back into the country so we never really seriously discussed a complete block of all people coming from India.\n\n“It sounds like the Australians are very, very serious about not letting people into the country who might be risks in the sense of spreading infection.” \n\nDr Fauci was reluctant to criticise Australia’s ban on flights from India and the harsh penalties that face rule breakers, saying “I don’t want to try and outguess the Australian authorities”. \n\n“If I were there, living there, observing on a daily basis what went on, I would be sure more than happy to discuss it with you but I just don’t want to come in from the outside and be critical of the Australian authorities.”', 'A NOTE ABOUT RELEVANT ADVERTISING: We collect information about the content (including ads) you use across this site and use it to make both advertising and content more relevant to you on our network and other sites. Find out more about our policy and your choices, including how to opt-out.', 'Nationwide News Pty Limited Copyright © 2021. All times AEST (GMT +10).', 'Powered by WordPress.com VIP']	0.4778188286808977	0.13288177339901477	Positive
"['A restaurant in Sydney’s CBD is the latest venue to be added to the COVID exposure list, alongside a second Westfield, after another NSW case.', 'The New South Wales government is bracing for additional cases of community transmission after a Sydney man in his 50s – who tested positive to COVID-19 on Wednesday – visited several locations while highly infectious. The man was reportedly very active around Sydney’s Eastern suburbs with several sites now on high alert. Three new venues were added to list of potential exposure sites overnight including a Woolworths and Chemist Warehouse in Double Bay and the Royal Sydney Golf Club in Rose Bay. The man had 20 close contacts – with his family now undergoing testing. Announcing the infection yesterday, Premier Gladys Berejiklian said “this is very early and no doubt I’ll expect other cases, if we have one case and we don’t have an immediate source, if there’s no direct connection we can establish we have to assume there are other cases.” Testing numbers are expected to rise after 13,500 people came forward for testing yesterday, as testing clinics across the Eastern suburbs extending their operating hours.', 'Woolworths in Double Bay has been added to a list that covers 14 suburbs after a man tested positive to COVID-19. AAP Image/Dan HimbrechtsSource:AAP', 'A restaurant in Sydney’s city centre is the latest venue to be added to the state’s COVID hot spot list.', 'Anyone who was at XOPP in Haymarket, on the mezzanine level, between 1.30pm and 2.30pm on April 28 has been urged to get tested.', 'The alert comes after news broke the wife of the new case also tested positive to COVID-19.', 'Earlier a second Sydney Westfield was added to the venue exposure list.', 'Fratelli Fresh, in Westfield Sydney on Pitt Street was added on Thursday morning, with anyone who attended on April 27 between 1.15pm and 2.15pm advised to get a test immediately and isolate until further advice is given.', 'The same advice was also issued to patrons of Bondi Trattoria on Thursday April 29 from 12:45pm to 1:30pm.', 'Public Health Alert - new and updated cases locations in NSW. pic.twitter.com/3y0CQkDxrt', 'A man in his 50s from Sydney’s eastern suburbs tested positive for COVID-19 on Wednesday, and contact tracing alerts from the case now cover 14 suburbs across the city.', 'Genome sequencing has linked the man’s case to a returned traveller from the US, who had an Indian variant of the virus, but it is not yet known how the virus spread between them.', 'On Thursday, Premier Gladys Berejiklian announced the man’s wife had also tested positive to the virus.', 'Westfield Sydney, on Pitt Street, has been added to the NSW venues of concern list. Picture: NCA NewsWire / Jenny EvansSource:News Corp Australia', 'The Premier on Wednesday praised the man for using QR codes to record his movements, giving health officials crucial information to aid their detective work.', ""“This person did everything right, but it goes to show that we can't take a single thing for granted,” Ms Berejiklian told reporters on Wednesday."", '“It goes to show we have to maintain our social distancing, have to make sure we have good hand hygiene, we need to get tested with the mildest of symptoms, and very importantly and significantly, we need to use QR codes.”', 'Anyone who visited the following venues at the specified times are considered close contacts and should get tested immediately, and isolate for 14 days regardless of result:', 'COLLAROY: Alfresco Emporium, 1021 Pittwater Rd, Tuesday May 4; 1:00pm to 1:30pm', 'MOORE PARK: The Stadium Club in the Entertainment Quarter, 122 Lang Rd, Monday May 3; 11:30am to 12:30pm', 'PADDINGTON: Barbetta at 1 Elizabeth Street in Paddington between 1.30pm and 2.30pm April 30.', 'ROSE BAY: The Royal Sydney Golf Club on Kent Rd, Monday May 3; 5:30pm to 9:00pm', 'RUSHCUTTERS BAY: Figo restaurant; 3/56-60A Bayswater Road; Friday April 30; 8.45-11pm', 'SYDNEY: HineSight Optometrist at the Sofitel Sydney Wentworth between noon and 1pm on April 30.', 'Several venues are on alert. Picture: NCA NewsWire / Damian ShawSource:News Corp Australia', 'Anyone at the following venues are casual contacts and must get tested and isolate until they receive a negative result.', 'ANNANDALE: Barbecues Galore; G1/212-220 Parramatta Road; Saturday May 1; 2-3pm', 'BALGOWLAH: Smith made, 14/28 Roseberry Street, Tuesday May 4; 2:30pm to 2:45pm', 'BONDI JUNCTION: Screening of The Courier at Event Cinemas (not including those who attended the screening of The Courier); Westfield Bondi Junction 500 Oxford Street; Friday April 30; 6-8pm', 'CASULA: Barbecues Galore; The Crossroads, Unit 12B, Parkers Farm Place; Saturday May 1; 4-5pm', 'MOORE PARK: Azure Café in the Entertainment Quarter, Shop 5a Building 205, 122 Lang Rd, Monday May 3; 12:30pm to 1:00pm', 'BROOKVALE: Rug Cleaning Repairs Hand Rug Wash Sydney, 8/52-54 Sydenham Rd, Tuesday May 4; 12:30pm to 1:00pm', 'DOUBLE BAY: Chemist Warehouse, 459-463 New South Head Rd, Tuesday May 4; 3:45pm to 4:00pm', 'DOUBLE BAY: Woolworths, Kiaora Lane and Kiaora Rd, Tuesday May 4; 4:05pm to 4:15pm', 'MASCOT: BP Mascot; 1077 Botany Road; Saturday May 1; 4.30-5pm', 'A Chemist Warehouse was added to the list. Picture by David Clark.Source:News Corp Australia', 'For some venues that were previously listed, the window of concern has expanded, including the entries for Joe’s Barbecues & Heating and Tucker Barbecues, where the alert now applies from 1.30pm to 2.30pm on May 1.', 'The alert for District Brasserie was also extended, until 12pm on April 30.', 'Other venues of concern include:', 'SYDNEY: District Brasserie at 2 Chifley Square between 11am and 12pm on April 30.', 'SILVERWATER: Joe’s Barbecues & Heating; 142 Silverwater Road; Saturday May 1; 1.30-2.30pm', 'SILVERWATER: Tucker Barbeques; 138 Silverwater Road; Saturday May 1; 1-1.45pm', 'BONDI JUNCTION: The Meat Store; 262 Oxford Street; Sunday May 2; 3-4pm', 'BONDI BEACH: Bondi Trattoria, 34 Campbell Parade, Thursday April 29, 12:45pm - 1:30pm', 'SYDNEY: Fratelli Fresh, Westfield Sydney, F5 Pitt Street, Tuesday April 27: 1:15pm – 2:15pm', 'A NOTE ABOUT RELEVANT ADVERTISING: We collect information about the content (including ads) you use across this site and use it to make both advertising and content more relevant to you on our network and other sites. Find out more about our policy and your choices, including how to opt-out.', 'Nationwide News Pty Limited Copyright © 2021. All times AEST (GMT +10).', 'Powered by WordPress.com VIP']"	0.4546957671957672	0.12248953823953822	Positive
"[""White House Infectious Diseases Expert Dr Anthony Fauci says it is too early to call Australia’s vaccine rollout a failure but urged domestic health authorities to work on getting a “good flow into the arms of people.” \n\nMore than 145 million Americans have received the COVID-19 jab while Australia has administered just 2.4 million vaccines since the rollout began.  \n\nSpeaking exclusively to Sky News, Dr Fauci said when the United States began its vaccine rollout in December “we did not have a comprehensive plan of getting it into the community level”. \n\n“Once you get a good plan going, you’ll see that the rate of daily vaccinations will go up. \n\n“It’s probably too early to say it’s a failure or not, I think it obviously needs to have some course corrections but I would give them the opportunity to do that before I would call it a failure.” \n\nProbed on whether it would have been wise to secure more vaccine doses from a wider range of suppliers, Dr Fauci said it was something he was often asked. \n\n“It’s sort of like what we call in the United States, Monday morning quarterbacking … you could have or should have, when things aren’t working as well as you’d like, you could always out guess yourself and say ‘should we have had more irons in the fire?'” he said. \n\n“In the United States we did take that step and that’s the reason why we partnered with six separate companies for three separate platforms; the mRNA, the adenovirus and the soluble proteins. \n\n“And we did that because we felt we wanted to make sure we had good backup in case anything went wrong.”"", 'A NOTE ABOUT RELEVANT ADVERTISING: We collect information about the content (including ads) you use across this site and use it to make both advertising and content more relevant to you on our network and other sites. Find out more about our policy and your choices, including how to opt-out.', 'Nationwide News Pty Limited Copyright © 2021. All times AEST (GMT +10).', 'Powered by WordPress.com VIP']"	0.4794477513227513	0.2105654761904762	Positive
"[""World Health Organization chief Tedros Adhanom Ghebreyesus on Wednesday hailed the United States' support for a global waiver on patent protections for Covid-19 vaccines, describing it as a &quot;historic decision&quot;. &nbsp;"", ""World Health Organization chief Tedros Adhanom Ghebreyesus on Wednesday hailed the United States' support for a global waiver on patent protections for Covid-19 vaccines, describing it as a &quot;historic decision&quot;. &nbsp;"", 'The WHO chef wrote on Twitter that the move was a step towards vaccine equity, ""prioritizing the well-being of all people everywhere at a critical time"".', '...', 'A NOTE ABOUT RELEVANT ADVERTISING: We collect information about the content (including ads) you use across this site and use it to make both advertising and content more relevant to you on our network and other sites. Find out more about our policy and your choices, including how to opt-out.', 'Nationwide News Pty Limited Copyright © 2021. All times AEST (GMT +10).', 'Powered by WordPress.com VIP']"	0.4575396825396825	0.17817460317460318	Positive
"['Coronavirus fragments have been found in a sewage network that services a big part of Sydney’s inner west, just hours after NSW’s new case.', 'Sewage could be the key to fighting coronavirus, with scientists using wastewater monitoring to keep track of how the virus is spreading.', 'Tens of thousands of people in Sydney’s inner west have been told to monitor for COVID-19 symptoms after coronavirus fragments were found in wastewater. Picture: NCA NewsWire/Flavio BrancaleoneSource:News Corp Australia', 'Tens of thousands of people in Sydney’s inner west have been told to monitor for COVID-19 symptoms after coronavirus fragments were found in the wastewater.', 'NSW Health said trace amounts of the virus that causes COVID-19 had been found in the Marrickville Sewage Network.', 'The catchment handles sewage from the suburbs of Marrickville, Dulwich Hill, Summer Hill, Lewisham, Ashfield, Haberfield, Petersham, Lilyfield and Leichhardt, home to some 42,000 people.', 'The alert came after an eastern suburbs man in his 50s tested positive for coronavirus on Wednesday morning, although it wasn’t clear if the positive case and the wastewater fragments were related.', '“NSW Health is asking everyone in these areas to be especially vigilant in monitoring for symptoms, and if they appear to get tested and isolate immediately until a negative result is received,” the department said.', 'Tens of thousands of people in Sydney’s inner west have been told to monitor for COVID-19 symptoms after coronavirus fragments were found in wastewater. Picture: NCA NewsWire/Flavio BrancaleoneSource:News Corp Australia', '“NSW Health is providing a new COVID-19 pop-up testing clinic and extended hours at existing clinics, including drive-throughs, to support increased testing in Sydney’s east and inner city.”', 'A new pop-up clinic had also been established at Albion Street Centre Laverty Pathology in Surry Hills.', 'The eastern suburbs man’s positive test result has sparked frantic efforts to figure out how he was infected.', 'He has no links to hotel quarantine, border control or health work, NSW chief health officer Kerry Chant said on Wednesday.', 'A genome sequencing analysis was expected to give further clues as to where the man was infected. Results were expected on Thursday afternoon.', '“All of the usual routes where we would expect someone to have acquired the infection are not clear,” Dr Chant said.', ""“And that's why this is really – requires us to do that genome sequencing to give us that understanding of where that source of infection was, and then we can work backwards from that.”"", 'She said the man had an especially high viral load which means he could be more infectious than other COVID-19 cases.', 'It was believed the man has been infectious since April 30.', 'It was the first case of community spread in NSW since April 1.', 'A NOTE ABOUT RELEVANT ADVERTISING: We collect information about the content (including ads) you use across this site and use it to make both advertising and content more relevant to you on our network and other sites. Find out more about our policy and your choices, including how to opt-out.', 'Nationwide News Pty Limited Copyright © 2021. All times AEST (GMT +10).', 'Powered by WordPress.com VIP']"	0.4477633477633478	0.09513577331759149	Positive
